66137;SUBJECTING;বিষয়;Biṣaẏa;null
66138;SUBMERSIBLE;নিমজ্জনসাধ্য;Nimajjanasādhya;null
66139;SUBSIDISE;সরকারী আর্থিক সাহার্য;Sarakārī ārthika sāhārya;null
66140;SUBSTRATA;নিম্নস্থ স্তর;Nimnastha stara;null
66141;STRAWBERRIES;স্ট্রবেরি;Sṭrabēri;null
66142;STRONGHOLD;কেল্লা;Kēllā;null
66143;SUBEDITOR;সহ - সম্পাদক;Saha - sampādaka;null
66144;SUBLET;এক ভাড়াটে কর্তৃক অন্য ভাড়াটেকে ভাড়া দেওয়া;Ēka bhāṛāṭē kartr̥ka an'ya bhāṛāṭēkē bhāṛā dē'ōẏā;null
66145;SUBVERTED;পরাভূত করা;Parābhūta karā;null
66146;STRESSES;চাপ;Cāpa;null
66147;STREAKED;ঝলকান;null;null
66148;STRIVER;স্ট্রাইভার;Sṭrā'ibhāra;null
66149;SUBLIMES;ঊর্ধ্বে তোলা;null;null
66150;SUPERNATURALISM;অতিপ্রাকৃত শক্তির অস্তিত্বের বিশ্বাস;Atiprākr̥ta śaktira astitbēra biśbāsa;null
66151;SUFFOCATING;শ্বাসরোধী;Śbāsarōdhī;null
66152;SUGARINESS;সের;Sēra;null
66153;SUPERGENE;অন্যান্য ধর্মাবলম্বীরাও;An'yān'ya dharmābalambīrā'ō;null
66154;SUMMIT;শিখর;Śikhara;["TROUGH"]
66155;SUPERANNUATIONS;বার্ধক্য;Bārdhakya;null
66156;SUPERFLUIDS;সুপারফ্লুইড;Supāraphlu'iḍa;null
66157;SUPERIOR;শ্রেয়;Śrēẏa;["INFERIOR","SUBSCRIPT"]
66158;SUP;অভিজ্ঞতার স্বাস পাত্তয়া;Abhijñatāra sbāsa pāttaẏā;null
66159;SUPERHIT;সুপারহিট;Supārahiṭa;null
66160;SULPHITES;সালফাইট;Sālaphā'iṭa;null
66161;SUPERABUNDANCES;অত্যধিক প্রাচুর্য;Atyadhika prācurya;null
66162;SUPERCILIARY;ভ্রুসংক্রান্ত;Bhrusaṅkrānta;null
66163;SULFURIC;গন্ধকপূর্ণ;Gandhakapūrṇa;null
66164;SUPERLATIVE;মহীয়ান;Mahīẏāna;["ABYSMAL"]
66165;SUMMARISED;সংক্ষিপ্ত;Saṅkṣipta;null
66166;SULTANATE;সুলতানি;Sulatāni;null
66167;SULTRY;গুমোট;Gumōṭa;["FRESH"]
66168;SUPERIMPOSE;আরোপ করা;Ārōpa karā;null
66169;SULKING;হেফাজতি শো ডাউন হল;Hēphājati śō ḍā'una hala;null
66170;SUSCEPTIBILITY;সংবেদনশীলতা;Sambēdanaśīlatā;null
66171;SUPPOSERS;কল্পনাকারী;Kalpanākārī;null
66172;SUSS;süß;Süß;null
66173;SURLIER;কর্কশকণ্ঠ;Karkaśakaṇṭha;null
66174;SUPPOSITION;অনুমান;Anumāna;["FACT"]
66175;SUPPLETORY;রাখতো;Rākhatō;null
66176;SUSPEND;ঝুলান;Jhulāna;null
66177;SUSTENTATION;জীবিকা - নির্বাহ;Jībikā - nirbāha;null
66178;SUPPOSED;অনুমিত;Anumita;["ACTUAL"]
66179;SURGICAL;অস্ত্রোপচার;Astrōpacāra;["MEDICAL"]
66180;SUSCEPTIVE;গ্রহণের বা ধারণে সক্ষম;Grahaṇēra bā dhāraṇē sakṣama;null
66181;SUZERAINTIES;আধিরাজ্য;Ādhirājya;null
66182;SUPERSEDED;বাতিল;Bātila;["UP TO DATE"]
66183;SUZERAINTY;আধিরাজ্য;Ādhirājya;null
66184;SUPPLY;সরবরাহ;Sarabarāha;["RECALL","DEMAND"]
66185;SUPPRESSING;দমন;Damana;null
66186;SUPPLEMENTARIES;ভিটামিন সি ট্যাবলেট;Bhiṭāmina si ṭyābalēṭa;null
66187;STRENGTHENING;বলকারক;Balakāraka;["WEAKENING"]
66188;STROKES;স্ট্রোক;Sṭrōka;null
66189;STREW;আকীর্ণ করা;Ākīrṇa karā;["FREE"]
66190;STUMPS;তাড়াতাড়ি;Tāṛātāṛi;null
66191;STURDIER;বলিষ্ঠ;Baliṣṭha;null
66192;STYPTIC;রক্তস্রাবরোধী;Raktasrābarōdhī;null
66193;SUBORDINATIONS;আজ্ঞানুবর্তিতা;null;["INSUBORDINATION"]
66194;SUBLIMEST;মহিমান্বিত;Mahimānbita;null
66195;SUBSIDIARITY;সাবুদ;Sābuda;null
66196;SUBSTANTIVES;তাঁরা;Tām̐rā;["ADJECTIVE"]
66197;SUBTOPIA;কূপমণ্ডূকতা;Kūpamaṇḍūkatā;null
66198;SUBLEASED;কোর্ফা;Kōrphā;null
66199;SUBMITTERS;আজ্ঞাবহ;Ājñābaha;null
66200;SUET;ষাঁড় ভেড়া প্রভৃতির মুত্রাশয় - পরিবেষ্টক শক্ত চর্বি;Ṣām̐ṛa bhēṛā prabhr̥tira mutrāśaẏa - paribēṣṭaka śakta carbi;null
66201;STREAMLINE;প্রবাহরেখা;Prabāharēkhā;null
66202;STRINGY;আঁশাল;Ām̐śāla;["TENDER"]
66203;STRICTIONS;ান হবে;̔Āna habē;null
66204;STROLLS;পায়চারি;Pāẏacāri;null
66205;STUBBORN;একগুঁয়ে;Ēkagum̐ẏē;["DOCILE"]
66206;SUBACID;ঈষদম্ল;Īṣadamla;null
66207;STYE;পশুপক্ষীর বাসা;Paśupakṣīra bāsā;null
66208;STYGIAN;পাতালের স্টিকস - নদী - সংক্রান্ত;Pātālēra sṭikasa - nadī - saṅkrānta;null
66209;SUBDIVIDED;উপবিভাজিত;Upabibhājita;null
66210;SUBSTANTIATED;প্রতিপাদিত;Pratipādita;null
66211;SUBHEADINGS;অনুশীর্ষ;Anuśīrṣa;null
66212;SUBTYPE;উপপ্রকার;Upaprakāra;null
66213;STREWS;আকীর্ণ করা;Ākīrṇa karā;null
66214;STREETWALKER;বেশ্যা;Bēśyā;null
66215;STRIA;রেখা;Rēkhā;null
66216;STRIDES;দীর্ঘ;Dīrgha;null
66217;STRINGER;কাঠামোর টানা;Kāṭhāmōra ṭānā;null
66218;STUNNINGLY;অসম্ভব;Asambhaba;null
66219;SUBJECTIONS;মনি;Mani;null
66220;SUBCOMMITTEE;উপসমিতি;Upasamiti;null
66221;SUBFRAMES;সাবফ্রেম;Sābaphrēma;null
66222;SUBSYSTEMS;সাব;Sāba;null
66223;SUBLIMATING;যাকাতের;Yākātēra;null
66224;SUBMISSION;নমন;Namana;["RESISTANCE"]
66225;STREETS;রাস্তায়;Rāstāẏa;null
66226;STRAYING;বিপথগামী হত্তয়া;Bipathagāmī hattaẏā;null
66227;STRIVERS;স্ট্রাইভার্স;Sṭrā'ibhārsa;null
66228;STRIPS;পটির;Paṭira;["DRESS"]
66229;STUCCOES;প্লেস্তার লেপন করা;Plēstāra lēpana karā;null
66230;STUMBLED;পদস্খলিত;Padaskhalita;null
66231;STRYCHNINE;স্ট্রক্নাইন্;Sṭraknā'in;null
66232;SUBADAR;সুবাদার;Subādāra;null
66233;STUTTERS;তোতলান;Tōtalāna;null
66234;STYLISED;stylized;Stylized;null
66235;SUBMERGES;ডুবান;Ḍubāna;null
66236;SUBSHELLS;subshells হয়;Subshells haẏa;null
66237;SUBCLAUSE;উপপ্রকরণ;Upaprakaraṇa;null
66238;STRENGTHENS;শক্তিশালী;Śaktiśālī;["WEAKEN"]
66239;STUMBLERS;ধারণা মজা;Dhāraṇā majā;null
66240;STUPA;বৌদ্ধস্তূপ;Baud'dhastūpa;null
66241;SUAVITIES;কোমলতা;Kōmalatā;null
66242;SUBJECTIVITY;আত্মনিষ্ঠা;Ātmaniṣṭhā;["OBJECTIVITY"]
66243;SUBCONTINENT;উপমহাদেশ;Upamahādēśa;null
66244;SUBLETTING;সাবলেটিং;Sābalēṭiṁ;null
66245;SUBSECTION;উপধারা;Upadhārā;null
66246;SUBDUALS;দমন;Damana;null
66247;STREAKIER;ডোরা-ডোরা;null;null
66248;STUBBIER;হোঁতকা;Hōm̐takā;null
66249;STYLUS;লেখনী;Lēkhanī;null
66250;STURDY;বলিষ্ঠ;Baliṣṭha;["COMPROMISING"]
66251;SUBSCRIBED;সাবস্ক্রাইব;Sābaskrā'iba;null
66252;SUE;আবেদন করা;Ābēdana karā;null
66253;STREAMLINES;জীবন্ত চ্যাটে;Jībanta cyāṭē;null
66254;STRINGIEST;আঁশাল;Ām̐śāla;null
66255;STROPHE;উত্তরকে বলা হইত;Uttarakē balā ha'ita;null
66256;STUBBORNNESS;জেদীতা;Jēdītā;["FLEXIBILITY"]
66257;STYLISH;আড়ম্বরপূর্ণ;Āṛambarapūrṇa;["UNFASHIONABLE"]
66258;STYES;শূকরের খোঁয়াড়;Śūkarēra khōm̐ẏāṛa;null
66259;SUAVELY;ভদ্রভাবে;Bhadrabhābē;["COARSELY"]
66260;SUBALTERN;ক্যাপটেনের অপেক্ষা নিম্নপদস্থ সেনাপতিবিশেষ;Kyāpaṭēnēra apēkṣā nimnapadastha sēnāpatibiśēṣa;null
66261;SUBMITTAL;যদি আপনার;Yadi āpanāra;null
66262;SUBHEAD;অনুশীর্ষ;Anuśīrṣa;null
66263;SUBJUGATED;বশ;Baśa;["LIBERATED"]
66264;SUBPROJECTS;মালিকানাধীন;Mālikānādhīna;null
66265;SUBSPECIES;উপজাতি;Upajāti;null
66266;SUBTENANT;উপপ্রজা;Upaprajā;null
66267;SUBSIDIES;ভর্তুকির;Bhartukira;null
66268;SUCROSE;ইক্ষু চিনিবীট প্রভৃতি হইতে প্রাপ্ত শর্করা;Ikṣu cinibīṭa prabhr̥ti ha'itē prāpta śarkarā;null
66269;STRUMPETS;বেশ্যা;Bēśyā;null
66270;SUGGESTIONS;পরামর্শ;Parāmarśa;null
66271;STUFFINGS;ঠাসাঠাসি;Ṭhāsāṭhāsi;null
66272;SUBDUE;দমন করা;Damana karā;null
66273;SUCCESSORS;উত্তরাধিকারীগণ;Uttarādhikārīgaṇa;null
66274;SUITABILITIES;সৃজনশীলতায়;Sr̥janaśīlatāẏa;null
66275;SUITORS;অভিযাক্তা;Abhiyāktā;null
66276;SUBCATEGORY;উপবিষয়শ্রেণীটি;Upabiṣaẏaśrēṇīṭi;null
66277;STUDIOS;স্টুডিওর;Sṭuḍi'ōra;["LOCATION"]
66278;STUNK;তীব্র দুর্গন্ধ ছড়ান;null;null
66279;SUCCULENCE;রসালতা;Rasālatā;["DRYNESS"]
66280;SUBVERTS;পরাভূত করা;Parābhūta karā;null
66281;STRAYED;বিপথগামী হত্তয়া;Bipathagāmī hattaẏā;null
66282;STREAMLINED;স্ট্রিমলাইনড;Sṭrimalā'inaḍa;null
66283;SUBCONTINENTAL;শরীক;Śarīka;null
66284;SURREPTITIOUSLY;অজানতে;Ajānatē;["OPENLY"]
66285;SUAVITY;কোমলতা;Kōmalatā;null
66286;SUBSCRIPTS;নিম্নলিপি;Nimnalipi;["SUPERSCRIPT"]
66287;SUBSISTED;বাঁচা;null;null
66288;STRYCHNIA;বিষাক্ত উপক্ষার বিশেষ;Biṣākta upakṣāra biśēṣa;null
66289;SUAVE;ভদ্র;Bhadra;null
66290;SUBSECTOR;তাই ছ;Tā'i cha;null
66291;SUBDIVISIONAL;মহকুমার;Mahakumāra;null
66292;SUBMUCOSAL;submucosal এর;Submucosal ēra;null
66293;SUBSTANTIATES;উল্লেখ করা;Ullēkha karā;["NEGATE"]
66294;STYMIE;কোণঠাসা করা;Kōṇaṭhāsā karā;["FOSTER"]
66295;SUBSTRACTION;বিয়োগ;Biẏōga;null
66296;SUICIDES;আত্মহত্যার;Ātmahatyāra;null
66297;SUFFER;ভোগা;Bhōgā;["ENJOY"]
66298;SUFFUSE;বর্ষণ করা;Barṣaṇa karā;null
66299;STUPOR;অসাড়তা;Asāṛatā;null
66300;SUBTEND;বিপরীতে বা সন্মুখে অবস্থান করা;Biparītē bā sanmukhē abasthāna karā;null
66301;SUITER;চাঙ্গাভাব ফিরে;Cāṅgābhāba phirē;null
66302;SUFFERING;ক্লিষ্ট;Kliṣṭa;null
66303;SUFFIXES;এব w শেষের;Ēba w śēṣēra;null
66304;STUNS;অচেতন করা;Acētana karā;null
66305;SUBJECTS;বিষয়;Biṣaẏa;null
66306;SUBSCRIPT;নিম্ন লিখিত;Nimna likhita;["SUPERSCRIPT"]
66307;SUBTRACTIONS;ব্যবকলন;null;["ADDITION"]
66308;SUGARCOATED;ওই এলাকার;Ō'i ēlākāra;null
66309;SUFFOCATE;শ্বাসরোধ করা;Śbāsarōdha karā;null
66310;SUFFOCATION;দমবন্ধ;Damabandha;null
66311;SUGGESTIBLE;অভিভাব্য;Abhibhābya;null
66312;STUPE;নির্বোধ ব্যক্তি;Nirbōdha byakti;null
66313;SUBVERSIVE;বিধ্বংসী;Bidhbansī;null
66314;SUITABILITY;প্রশস্ততা;Praśastatā;["UNSUITABILITY"]
66315;SUCTION;স্তন্যপান;Stan'yapāna;null
66316;SUBLIMING;ঊর্ধ্বে তোলা;null;null
66317;SUFFRAGE;সমর্থন;Samarthana;null
66318;SUGGESTING;প্রকাশক;Prakāśaka;null
66319;SUFFICE;চলা;Calā;null
66320;STUPENDOUS;বিস্ময়কর;Bismaẏakara;null
66321;SUBMINIATURE;সংযোগকারী;Sanyōgakārī;null
66322;SUFFICING;তাদেরকে যদি হেদায়াত;Tādērakē yadi hēdāẏāta;null
66323;SUITING;খাটা;null;null
66324;SUFFICIENT;যথেষ্ট;Yathēṣṭa;["INSUFFICIENT"]
66325;SUITABLY;উপযুক্ত;Upayukta;["INAPPROPRIATELY"]
66326;SUBMISSIVE;বিনয়ী;Binaẏī;["DOMINEERING"]
66327;SUGGESTIVE;ইঙ্গিতপূর্ণ;Iṅgitapūrṇa;null
66328;SUITES;সংকলনের;Saṅkalanēra;null
66329;SULFADOXINE;সালফাদক্সাইন;Sālaphādaksā'ina;null
66330;SUBFIELDS;অতএব;Ata'ēba;null
66331;SUBMERSED;ডোবান;null;null
66332;SUGARED;চিনিমিশ্রিত;Cinimiśrita;["BITTER"]
66333;SUFFIX;মূল শব্দের অন্তে যুক্ত প্রত্যয় বিভক্তি প্রভৃতি;Mūla śabdēra antē yukta pratyaẏa bibhakti prabhr̥ti;["PREFIX"]
66334;SUGGEST;সুপারিশ;Supāriśa;null
66335;SUICIDE;আত্মহত্যা;Ātmahatyā;null
66336;SUFFRAGES;ভোট;Bhōṭa;null
66337;SUFFRAGAN;বিশপের এলাকার অংশবিশেষ পরিচালনা করিয়া বিশপকে সাহার্য করিতে নিযুক্ত সহকারী;Biśapēra ēlākāra anśabiśēṣa paricālanā kariẏā biśapakē sāhārya karitē niyukta sahakārī;null
66338;SUBMITTINGS;বাংলাদেশের জন্য;Bānlādēśēra jan'ya;null
66339;SUGARCOATING;সুমিষ্ট আবরণ;Sumiṣṭa ābaraṇa;null
66340;SUBEDAR;সুবেদার;Subēdāra;null
66341;SUGGESTION;পরামর্শ;Parāmarśa;null
66342;SUITOR;অভিযাক্তা;Abhiyāktā;null
66343;SUBITO;হঠাৎ;Haṭhāṯ;null
66344;SUBORN;ঘুষ দিয়া;Ghuṣa diẏā;null
66345;SUGARCANE;আখ;Ākha;null
66346;SUFFERANCES;সহ্য;Sahya;null
66347;SUGGESTED;প্রস্তাব;Prastāba;null
66348;SUFFICIENTLY;পর্যাপ্ত;Paryāpta;["INSUFFICIENTLY"]
66349;SUGARY;শর্করাবৎ;Śarkarābaṯ;null
66350;SUGAR;চিনি;Cini;null
66351;SUDDEN;আকস্মিক;Ākasmika;["GRADUAL"]
66352;SUBSISTS;গুয়ান্তানামো;Guẏāntānāmō;null
66353;SUPERIORITIES;টেক্কা;Ṭēkkā;null
66354;SUPERMEN;আদর্শ পুরুষ;Ādarśa puruṣa;null
66355;SUPERNATURAL;অতিপ্রাকৃত;Atiprākr̥ta;["NATURAL"]
66356;SUPERINTEND;অভিভাবকত্ব করা;Abhibhābakatba karā;null
66357;SUPERNATURALLY;অলৌকিকভাবে;Alaukikabhābē;null
66358;STRIFES;শত্রুতা;Śatrutā;null
66359;SUBDUCTED;যেখানে সাবডাকটেড;Yēkhānē sābaḍākaṭēḍa;null
66360;SUBLICENSES;এরপরেও;Ēraparē'ō;null
66361;SUBSIST;জীবিত থাকা;Jībita thākā;null
66362;SUBURBANITES;মনের;Manēra;null
66363;STREAKS;দাগ;Dāga;null
66364;SUBREGIONAL;মহামান্য;Mahāmān'ya;null
66365;SUBTOTALS;সাবটোটাল;Sābaṭōṭāla;null
66366;STUB;দন্তমূল;Dantamūla;null
66367;SUBJECTION;পরাধীনতা;Parādhīnatā;["POWER"]
66368;SUDOR;ঘাম;Ghāma;null
66369;SUPPOSES;অনুমান করা;Anumāna karā;null
66370;SVELTE;তন্বী;Tanbī;null
66371;SUBSERVIENT;পরাধীন;Parādhīna;["ASSERTIVE"]
66372;SUBTILIZE;নিগূঢ় করা বা হওয়া;Nigūṛha karā bā ha'ōẏā;null
66373;SUBTRACTIVE;হ্রাসমূলক;Hrāsamūlaka;["ADDITIVE"]
66374;STUDIER;গবেষনার;Gabēṣanāra;null
66375;STRICK;আতঙ্কিত করা;Ātaṅkita karā;null
66376;STROBING;স্ট্রবলিং;Sṭrabaliṁ;null
66377;SUBSTANCES;পদার্থ;Padārtha;null
66378;SUBTLETY;তনিমা;Tanimā;null
66379;STRICTURE;বন্ধন;Bandhana;null
66380;SUBDUCTING;সাবডাক্টিং;Sābaḍākṭiṁ;null
66381;STRIKE;ধর্মঘট;Dharmaghaṭa;["MISS"]
66382;SUBPLOT;উপকাহিনী;Upakāhinī;null
66383;SUBSERVE;অগ্রগমনে বা উন্নতিসাধনে সাহার্য করা;Agragamanē bā unnatisādhanē sāhārya karā;null
66384;SUBSTANTIVELY;সারবান্রূপে;Sārabānrūpē;null
66385;SUBJUGATE;অধীন করা;Adhīna karā;null
66386;SUBSTANTIATE;প্রতিপন্ন করা;Pratipanna karā;["NEGATE"]
66387;STUPEFYING;হতবুদ্ধি করা;Hatabud'dhi karā;null
66388;SUBHEADING;অনুশীর্ষ;Anuśīrṣa;null
66389;SUBLIMATES;সর্বোচ্চ;Sarbōcca;null
66390;SUBMARKET;পিটিআই;Piṭi'ā'i;null
66391;SUBTLE;সূক্ষ্ম;Sūkṣma;["OBVIOUS"]
66392;SUNRISES;সূর্যোদয়;Sūryōdaẏa;["SUNSET"]
66393;SUPERABLE;উত্তরণসাধ্য;Uttaraṇasādhya;null
66394;SUNBED;সানবেড;Sānabēḍa;null
66395;SUNNAHS;সুন্নাহ;Sunnāha;null
66396;SULPHURATE;গন্ধক মেশান করা;Gandhaka mēśāna karā;null
66397;SUNRAY;আর্ক;Ārka;null
66398;SUNDOWNS;তুষারপাতের;Tuṣārapātēra;["SUNRISE"]
66399;SUNDAE;ফলের টুকুরা;Phalēra ṭukurā;null
66400;SUPERIMPOSES;আরোপ করা;Ārōpa karā;null
66401;SUNROOF;সানরুফ;Sānarupha;null
66402;SUPERFLUID;সুপারফ্লুইড;Supāraphlu'iḍa;null
66403;SUPERGENES;পুরুষের ব্যাটা;Puruṣēra byāṭā;null
66404;SUPREMACISTS;supremacists এর;Supremacists ēra;null
66405;SUPPLIANT;মিনতিকর;Minatikara;null
66406;SUPERSTITIOUS;কুসংস্কারাচ্ছন্ন;Kusanskārācchanna;["RATIONAL"]
66407;SUPPRESS;দমন করা;Damana karā;["EXPRESS"]
66408;SUPERSTRUCTURE;কোন ভিত্তির উপরে স্থাপিত অট্টালিকাদি;Kōna bhittira uparē sthāpita aṭṭālikādi;null
66409;SUPERSCALAR;EP-ROM;EP-ROM;null
66410;SUPPLICATED;শতাধিক আটক;Śatādhika āṭaka;null
66411;SURVIVALISM;আরোপিত;Ārōpita;null
66412;SURVIVAL;উদ্বর্তন;Udbartana;["DEATH"]
66413;SUBSTANTIATIONS;প্রতিপাদন;Pratipādana;null
66414;SUBTANGENTS;উপস্পর্শক;Upasparśaka;null
66415;SUPERIMPOSITION;আরোপন;Ārōpana;null
66416;SUPERMOTO;সুপারমোটো;Supāramōṭō;null
66417;SUPERHETERODYNE;প্রবল গ্রাহীশক্তিসম্পন্ন;Prabala grāhīśaktisampanna;null
66418;STRUCTURALIST;শ্রেণির;Śrēṇira;null
66419;SUBGROUPS;উপগোষ্ঠী;Upagōṣṭhī;null
66420;STRAYS;বিপথগামী হত্তয়া;Bipathagāmī hattaẏā;null
66421;STRINGING;গাঁথন;Gām̐thana;["UNSTRING"]
66422;SUBDIVISIONS;উপজেলা;Upajēlā;null
66423;SUBSTANTIVAL;বিশেষ্যমূলক;Biśēṣyamūlaka;null
66424;SUBTERRANEOUS;মুদ্গত;Mudgata;null
66425;STREETLIGHTS;রাস্তার আলো;Rāstāra ālō;null
66426;SUBSEA;ঘটনার রহস্য উদঘাটন;Ghaṭanāra rahasya udaghāṭana;null
66427;STUFFIEST;গুমসো;null;null
66428;SUBOPTIMUM;কাঠামোই;Kāṭhāmō'i;null
66429;SUBPART;কোটি টাকার প্রকল্প;Kōṭi ṭākāra prakalpa;null
66430;SUPERSCRIBE;কিছুর উপরে শীর্ষে বা বহির্ভাগের লেখা অথবা খোদাই করা;Kichura uparē śīrṣē bā bahirbhāgēra lēkhā athabā khōdā'i karā;null
66431;SURGERIES;সার্জারীসমূহ;Sārjārīsamūha;null
66432;STRUCTURES;কাঠামো;Kāṭhāmō;null
66433;STUMP;কুঁদা;Kum̐dā;null
66434;SUBMAN;নির্বোধ প্রকৃতির মানুষ;Nirbōdha prakr̥tira mānuṣa;null
66435;STRUDEL;স্ট্রুডেল;Sṭruḍēla;null
66436;STUDY;অধ্যয়ন;Adhyaẏana;null
66437;SUBSTITUTES;পরিপূরক;Paripūraka;null
66438;SUBSUMES;ওয়াদা কখন;Ōẏādā kakhana;null
66439;STULTIFY;বোকা বানান;Bōkā bānāna;["ACCENTUATE"]
66440;SUBJOIN;শেষে বা পরবর্তী কালে সংযোজিত করা;Śēṣē bā parabartī kālē sanyōjita karā;null
66441;SUCCOUR;ত্রাণ;Trāṇa;null
66442;STUNTING;খর্বকায়তা;Kharbakāẏatā;null
66443;SUBDISTRICT;উপজেলায়;Upajēlāẏa;null
66444;SUBUNIT;সাবইউনিটের;Sāba'i'uniṭēra;null
66445;STUFFINESS;গুমট;Gumaṭa;["DRYNESS"]
66446;SUBTENANCY;উপপ্রজাস্বত্ব;Upaprajāsbatba;null
66447;STRETCHES;প্রসারিত;Prasārita;null
66448;SUCCEEDING;পদানুবর্তী;Padānubartī;["PRECEDING"]
66449;SUICIDAL;আত্মঘাতী;Ātmaghātī;null
66450;SUITE;অনুচরবৃন্দ;null;null
66451;SUFFIXATION;প্রত্যয়িকরণ;Pratyaẏikaraṇa;null
66452;SUMMARIZES;সংক্ষিপ্ত বিবরণ;Saṅkṣipta bibaraṇa;null
66453;SUMMERHOUSE;গ্রীষ্মাবাস;Grīṣmābāsa;null
66454;SUNDIAL;সূর্যঘড়ি;Sūryaghaṛi;null
66455;SUPERCUTE;বিরতিতে;Biratitē;null
66456;SUPERINTENDS;দৃষ্টিকে;Dr̥ṣṭikē;null
66457;SUNLIGHT;সূর্যালোক;Sūryālōka;null
66458;SUPERFLUOUS;অপর্যাপ্ত;Aparyāpta;["BASIC"]
66459;SULPHIDES;গন্ধকমিশ্র;Gandhakamiśra;null
66460;SULPHONAMIDES;রাসায়নিক প্রণালীতে তৈয়ারি জীবাণুনাশক যৌগিক ভেষজ;Rāsāẏanika praṇālītē taiẏāri jībāṇunāśaka yaugika bhēṣaja;null
66461;SUMMING;যোগ করা;Yōga karā;null
66462;SUPERCOMPUTING;সুপারকম্পিউটিং;Supārakampi'uṭiṁ;null
66463;SUPEREROGATORY;রোজা;Rōjā;null
66464;SUNNIES;এগুলো আঁকা ছবি;Ēgulō ām̐kā chabi;null
66465;SUPPLIES;সরবরাহ;Sarabarāha;null
66466;SURPRIZED;উল্টা;Ulṭā;null
66467;SUPPLEMENTED;সম্পূরণ করা;Sampūraṇa karā;null
66468;SURRENDERED;আত্মসমর্পণ;Ātmasamarpaṇa;null
66469;SUPPED;অভিজ্ঞতার স্বাস পাত্তয়া;Abhijñatāra sbāsa pāttaẏā;null
66470;SUPREME;সর্বোচ্চ;Sarbōcca;["WORST"]
66471;SUPPLETION;সাপ্লিশান;Sāpliśāna;null
66472;SUPPRESSIONS;চাপাচাপি;null;null
66473;SURPLICE;খ্রিষ্টিয় যাজকদের সাদা সুতি আঙরাখাবিশেষ;Khriṣṭiẏa yājakadēra sādā suti āṅarākhābiśēṣa;null
66474;SUPERPOSE;superpose,;Superpose,;null
66475;SUPERSONIC;শব্দের অপেক্ষা দ্রুতগামী;Śabdēra apēkṣā drutagāmī;["SONIC","SUBSONIC"]
66476;SURRA;অশ্বের ও অন্যান্য গবাদি পশুর জ্বরজতীয় রোগবিশেষ;Aśbēra ō an'yān'ya gabādi paśura jbarajatīẏa rōgabiśēṣa;null
66477;SUPPRESSIBLE;যতোই;Yatō'i;null
66478;SURMOUNTING;শীর্ষদেশে থাকা;Śīrṣadēśē thākā;null
66479;SUSTAINMENT;জাজিরার কার্যক্রম;Jājirāra kāryakrama;null
66480;SURE;নিশ্চিত;Niścita;["UNCERTAIN","UNSURE"]
66481;SURROGATES;প্রতিনিধি;Pratinidhi;null
66482;SUPERTANKER;অতি বৃহত্ তৈলবাহী জাহাজ;Ati br̥hat tailabāhī jāhāja;null
66483;SUSTAINABLE;টেকসই;Ṭēkasa'i;null
66484;SUSPENSIONS;নিলম্বন;Nilambana;null
66485;SUPERSTITION;কুসংস্কার;Kusanskāra;null
66486;SUPERVISIONS;নিজের পরিচয় প্রমাণ;Nijēra paricaẏa pramāṇa;null
66487;SURETIES;নিরাপত্তাহীনতায় ভুগছেন;Nirāpattāhīnatāẏa bhugachēna;null
66488;SUBSTITUTED;খারিজ;Khārija;null
66489;SUPERIORS;উর্ধ্বতন;Urdhbatana;["INFERIOR","SUBSCRIPT"]
66490;STROLLED;পায়চারি করা;Pāẏacāri karā;null
66491;STUDYING;অধ্যয়নরত;Adhyaẏanarata;null
66492;SUBDIVISION;মহকুমা;Mahakumā;null
66493;STRONGEST;শক্তিশালী;Śaktiśālī;null
66494;STUFFED;স্টাফ করা;Sṭāpha karā;["EMPTY"]
66495;SUBNETS;সাবনেটের;Sābanēṭēra;null
66496;SUCCOR;ত্রাণ;Trāṇa;null
66497;SUBMIT;জমা;Jamā;["RESIST"]
66498;SUBROGATION;প্রতিস্থাপনের;Pratisthāpanēra;null
66499;STRESSFUL;চাপ;Cāpa;null
66500;STRIPPED;ছিনতাই;Chinatā'i;["COVERED"]
66501;SUBPROGRAM;এনিমেশনটি প্লে;Ēnimēśanaṭi plē;null
66502;SUBSCRIBE;সাবস্ক্রাইব;Sābaskrā'iba;null
66503;SUPPLANTS;স্থানচু্যত করা;Sthānacuyata karā;null
66504;SUBLIMATION;পরমানন্দ;Paramānanda;null
66505;SUBSTANTIATION;প্রতিপাদন;Pratipādana;null
66506;SUBCONTINENTS;উপমহাদেশ;Upamahādēśa;null
66507;SUBSEQUENTLY;পরবর্তীকালে;Parabartīkālē;null
66508;STREET;রাস্তা;Rāstā;null
66509;STRIPLING;তরূণ;Tarūṇa;null
66510;STUPID;মূঢ়;Mūṛha;["INTELLIGENT","SMART"]
66511;SUBURBS;শহরতলির;Śaharatalira;["CENTRE"]
66512;STROLLING;পদযাত্রা;Padayātrā;null
66513;STRUGGLES;সংগ্রাম;Saṅgrāma;null
66514;SUBMERSIONS;ডুবন;Ḍubana;null
66515;SUBRULE;এসবের ভিতর দিয়ে বুঝে;Ēsabēra bhitara diẏē bujhē;null
66516;SUCCESSFULNESS;সফল;Saphala;null
66517;STRUCTURED;কাঠামোগত;Kāṭhāmōgata;["UNSTRUCTURED"]
